Listing_ID,Type,Address,Price,Price_Per_M2,Area,Rooms,Bathrooms,Floor,Year_Built,Finish,View,Seller_Type,Amenities,Description,Link,Amenities_Count,Is_Installments
EG-6563931,Duplex,cairo el sheikh zayed city compounds kmbwnd fyldj wyst dr llttwyr,16912000.0,75164.0,225.0,3 rooms,3 bathroom,0.0,2025.0,1,Garden,Broker,Garden,,https://aqarmap.com.eg/en/listing/6563931-for-sale-cairo-el-sheikh-zayed-city-compounds-kmbwnd-fyldj-wyst-dr-llttwyr/,1,1
EG-6785098,Apartment,cairo 6th of october hadaeq october golden square,3458000.0,26000.0,133.0,3 rooms,3 bathroom,1.0,2027.0,1,Pool,Broker,"Elevator, Water Meter, Security, Swimming Pool, Balcony",,https://aqarmap.com.eg/en/listing/6785098-for-sale-cairo-6th-of-october-hadaeq-october-golden-square/,5,1
EG-6625142,Apartment,cairo new administrative capital r7 celia mntq l mrt 1,6500000.0,53279.0,122.0,3 bed garden apartment for sale in Celia Talaat Moustafa ready to move,2 bathroom,1.0,2023.0,1,Garden,Broker,Garden,,https://aqarmap.com.eg/en/listing/6625142-for-sale-cairo-new-administrative-capital-r7-celia-mntq-l-mrt-1/,1,0
EG-6803972,Duplex,park_point_mall,20512800.0,277200.0,35.0,,"The mall combines basic and recreational services necessary for tenants, owners, and customers, including: 24-hour guard and security personnel to maintain the safety of visitors, in addition to the presence of high-quality surveillance cameras throughout the mall Meeting and conference rooms with the latest equipment and comfortable chairs that can accommodate a large number of people, and luxurious halls to receive VIPs The clubhouse features a luxury, spa, jacuzzi, and sky gym for men and women with the latest sports equipment. Shops with the most famous international brands, and hypermarkets to provide purchasing needs A group of international restaurants and cafes that serve the most delicious foods and cuisines Kids area has games for different ages Automated teller machines of various banks to facilitate financial transactions. Modern technology displays guide visitors to their destination Wide corridors, parking areas, and luxurious bathrooms for each floor. Swimming pool for hotel units Cinemas showing the latest movies Periodic cleaning and maintenance services Advanced fire extinguishing systems",1.0,,1,Main Street,,"Elevator, Security, Swimming Pool, Parking",,https://aqarmap.com.eg/en/listing/6803972-projects-park_point_mall/,4,1
EG-6668522,Apartment,cairo el mohandesen shareaa el hegaz,5800000.0,34118.0,170.0,3 rooms,2 bathroom,12.0,1989.0,1,Main Street,Broker,,,https://aqarmap.com.eg/en/listing/6668522-for-sale-cairo-el-mohandesen-shareaa-el-hegaz/,0,0
EG-6627345,Apartment,cairo el mohandesen shr lbnn,6700000.0,36413.0,184.0,3 rooms,3 bathroom,2.0,2020.0,1,Other,Broker,,,https://aqarmap.com.eg/en/listing/6627345-for-sale-cairo-el-mohandesen-shr-lbnn/,0,0
EG-6711236,Apartment,red sea hurghada city el hadba sheraton st,3683563.0,49778.0,74.0,1 rooms,1 bathroom,2.0,2026.0,1,Main Street,Broker,"Water Meter, Security, Swimming Pool, Balcony",,https://aqarmap.com.eg/en/listing/6711236-for-sale-red-sea-hurghada-city-el-hadba-sheraton-st/,4,1
EG-6719042,Roof,cairo new cairo lmstqbl syty compounds aliva compound mountain view,21180000.0,100857.0,210.0,3 rooms,4 bathroom,,2027.0,1,Garden,Broker,Garden,,https://aqarmap.com.eg/en/listing/6719042-for-sale-cairo-new-cairo-lmstqbl-syty-compounds-aliva-compound-mountain-view/,1,1
EG-6803366,Villa,cairo new cairo compounds village garden kattameya,33000000.0,89189.0,370.0,4 rooms,2 bathroom,,2025.0,1,Garden,Broker,"Water Meter, Natural Gas, Security, Garden, Balcony",,https://aqarmap.com.eg/en/listing/6803366-for-sale-cairo-new-cairo-compounds-village-garden-kattameya/,5,0
EG-6836940,Villa,cairo el sheikh zayed city compounds kmbwnd fyldj wyst dr llttwyr,9800000.0,65772.0,149.0,For Sale Ground Floor Apartment 3 Bedrooms with Private Garden Immediate Delivery Fully Finished with ACs Village West Compound Sheikh Zayed,3 bathroom,0.0,2026.0,1,Main Street,Broker,Garden,,https://aqarmap.com.eg/en/listing/6836940-for-sale-cairo-el-sheikh-zayed-city-compounds-kmbwnd-fyldj-wyst-dr-llttwyr/,1,0
EG-6622078,Apartment,cairo el mohandesen shareaa ahmed orabi,3700000.0,21143.0,175.0,2 rooms,2 bathroom,8.0,1995.0,1,Side Street,Broker,,,https://aqarmap.com.eg/en/listing/6622078-for-sale-cairo-el-mohandesen-shareaa-ahmed-orabi/,0,0
EG-6551597,Penthouse,cairo 6th of october compounds green 5,12000000.0,57416.0,209.0,3 rooms,2 bathroom,,,1,Side Street,Broker,,,https://aqarmap.com.eg/en/listing/6551597-for-sale-cairo-6th-of-october-compounds-green-5/,0,0
EG-6610223,Apartment,red sea kwrnysh lgrdq,4508400.0,53040.0,85.0,1 rooms,1 bathroom,1.0,2027.0,1,Pool,Broker,,,https://aqarmap.com.eg/en/listing/6610223-for-sale-red-sea-kwrnysh-lgrdq/,0,1
EG-6704869,Villa,cairo 6th of october hadaeq october kmbwnd fy hdyq ktwbr o west w byzns dystrykt wrskwm llttwyr,20400000.0,123636.0,165.0,3 rooms,3 bathroom,,2025.0,1,Garden,Broker,Garden,,https://aqarmap.com.eg/en/listing/6704869-for-sale-cairo-6th-of-october-hadaeq-october-kmbwnd-fy-hdyq-ktwbr-o-west-w-byzns-dystrykt-wrskwm-llttwyr/,1,0
EG-6806210,Apartment,red sea hurghada resorts trivana resort al karma,4664400.0,48588.0,96.0,2 rooms,1 bathroom,1.0,2026.0,1,Main Street,Broker,,,https://aqarmap.com.eg/en/listing/6806210-for-sale-red-sea-hurghada-resorts-trivana-resort-al-karma/,0,0
EG-6738187,Duplex,golden park,3381681.0,28417.0,119.0,2,1,,,1,Main Street,,"Elevator, Security",,https://aqarmap.com.eg/en/listing/6738187-projects-golden-park/,2,1
EG-6817744,Roof,cairo new cairo lmstqbl syty compounds kmbwnd ryr lhly sbwr,6775000.0,40813.0,166.0,3 rooms,3 bathroom,,2026.0,1,Garden,Broker,Garden,,https://aqarmap.com.eg/en/listing/6817744-for-sale-cairo-new-cairo-lmstqbl-syty-compounds-kmbwnd-ryr-lhly-sbwr/,1,1
EG-6825356,Apartment,cairo el mohandesen shr lbnn,6000000.0,46154.0,130.0,2 rooms,2 bathroom,1.0,2020.0,1,Other,Broker,"Elevator, Water Meter, Natural Gas, Security",,https://aqarmap.com.eg/en/listing/6825356-for-sale-cairo-el-mohandesen-shr-lbnn/,4,0
EG-6520590,Apartment,cairo new cairo lmstqbl syty compounds green square,4000000.0,29630.0,135.0,3 rooms,2 bathroom,3.0,2023.0,1,Garden,Broker,Garden,,https://aqarmap.com.eg/en/listing/6520590-for-sale-cairo-new-cairo-lmstqbl-syty-compounds-green-square/,1,0
EG-6615038,Villa,cairo new cairo compounds cairo festival city festival living cairo festival city,40000000.0,106667.0,375.0,3 rooms,4 bathroom,,2025.0,1,Side Street,Broker,,,https://aqarmap.com.eg/en/listing/6615038-for-sale-cairo-new-cairo-compounds-cairo-festival-city-festival-living-cairo-festival-city/,0,0
EG-6808219,Apartment,red sea sahl hasheesh sahl hasheesh resorts cala resort capital link,9347285.0,83458.0,112.0,2 rooms,1 bathroom,1.0,2028.0,1,Other,Broker,"Elevator, Water Meter, Security, Swimming Pool, Balcony",,https://aqarmap.com.eg/en/listing/6808219-for-sale-red-sea-sahl-hasheesh-sahl-hasheesh-resorts-cala-resort-capital-link/,5,1
EG-6769203,Apartment,ain elsokhna resorts il monte galala,9886000.0,104063.0,95.0,1 rooms,1 bathroom,10.0,2030.0,1,Sea View,Developer,"Elevator, Water Meter, Security, Balcony",,https://aqarmap.com.eg/en/listing/6769203-for-sale-ain-elsokhna-resorts-il-monte-galala/,4,1
EG-6841840,Roof,cairo el sheikh zayed city lshykh zyd ljdyd havre compound el ezz,4675000.0,29219.0,160.0,3 rooms,2 bathroom,2.0,2029.0,1,Garden,Broker,Garden,,https://aqarmap.com.eg/en/listing/6841840-for-sale-cairo-el-sheikh-zayed-city-lshykh-zyd-ljdyd-havre-compound-el-ezz/,1,1
EG-6843566,Duplex,cairo new cairo 90th street south teseen st,10750000.0,23370.0,460.0,5 rooms,3 bathroom,0.0,2023.0,1,Garden,Broker,Garden,,https://aqarmap.com.eg/en/listing/6843566-for-sale-cairo-new-cairo-90th-street-south-teseen-st/,1,0
EG-6806123,Villa,cairo 6th of october compounds dream land flower resort,21600000.0,62609.0,345.0,5 rooms,4 bathroom,,2020.0,1,Other,Broker,"Water Meter, Security, Parking, Garden, Balcony",,https://aqarmap.com.eg/en/listing/6806123-for-sale-cairo-6th-of-october-compounds-dream-land-flower-resort/,5,0
EG-6501222,Apartment,cairo dokki dokki,5800000.0,23200.0,250.0,4 rooms,2 bathroom,5.0,2016.0,1,Main Street,Broker,,,https://aqarmap.com.eg/en/listing/6501222-for-sale-cairo-dokki-dokki/,0,0
EG-6566644,Apartment,cairo new cairo lmstqbl syty compounds green square,3800000.0,28358.0,134.0,2 rooms,2 bathroom,5.0,2025.0,1,Other,Broker,,,https://aqarmap.com.eg/en/listing/6566644-for-sale-cairo-new-cairo-lmstqbl-syty-compounds-green-square/,0,0
EG-6528576,Apartment,cairo mokattam compounds uptown cairo the fourteen uptown cairo,24000000.0,110092.0,218.0,3 rooms,4 bathroom,1.0,2025.0,1,Garden,Broker,Garden,,https://aqarmap.com.eg/en/listing/6528576-for-sale-cairo-mokattam-compounds-uptown-cairo-the-fourteen-uptown-cairo/,1,0
EG-6707860,Apartment,cairo nasr city 9th zone el sawaf st,6400000.0,23704.0,270.0,3 rooms,2 bathroom,4.0,2010.0,1,Main Street,Broker,,,https://aqarmap.com.eg/en/listing/6707860-for-sale-cairo-nasr-city-9th-zone-el-sawaf-st/,0,0
EG-6538189,Roof,cairo el shorouk compounds al burouj compound imkan,18500000.0,49598.0,373.0,5 rooms,5 bathroom,,2023.0,1,Garden,Broker,Garden,,https://aqarmap.com.eg/en/listing/6538189-for-sale-cairo-el-shorouk-compounds-al-burouj-compound-imkan/,1,0
EG-6780638,Duplex,cairo el haram shareaa el haram,6500000.0,27897.0,233.0,3 rooms,2 bathroom,5.0,2026.0,1,Main Street,Developer,"Elevator, Water Meter, Security, Parking, Balcony",,https://aqarmap.com.eg/en/listing/6780638-for-sale-cairo-el-haram-shareaa-el-haram/,5,0
EG-6668381,Penthouse,cairo new cairo compounds lakeview residence,31000000.0,104027.0,298.0,3 rooms,3 bathroom,,,1,Garden,Broker,Garden,,https://aqarmap.com.eg/en/listing/6668381-for-sale-cairo-new-cairo-compounds-lakeview-residence/,1,0
EG-6802935,Chalet,red sea el gouna el gouna resorts shdwn,13500000.0,135000.0,100.0,1 rooms,2 bathroom,1.0,2025.0,1,Sea View,Developer,"Elevator, Water Meter, Security, Balcony",,https://aqarmap.com.eg/en/listing/6802935-for-sale-red-sea-el-gouna-el-gouna-resorts-shdwn/,4,0
EG-6627119,Apartment,cairo 6th of october hadaeq october kmbwnd fy hdyq ktwbr badya compound palm hills,8000000.0,46243.0,173.0,3 rooms,3 bathroom,6.0,2027.0,1,Garden,Broker,Garden,,https://aqarmap.com.eg/en/listing/6627119-for-sale-cairo-6th-of-october-hadaeq-october-kmbwnd-fy-hdyq-ktwbr-badya-compound-palm-hills/,1,1
EG-6772529,Villa,cairo new cairo 90th street south teseen st,75000000.0,88235.0,850.0,6 rooms,7 bathroom,,2021.0,1,,Broker,,,https://aqarmap.com.eg/en/listing/6772529-for-sale-cairo-new-cairo-90th-street-south-teseen-st/,0,1
EG-6520225,Apartment,red sea hurghada resorts iconic resort emperor,6004000.0,79000.0,76.0,2 rooms,1 bathroom,2.0,2026.0,1,Pool,Broker,,,https://aqarmap.com.eg/en/listing/6520225-for-sale-red-sea-hurghada-resorts-iconic-resort-emperor/,0,1
EG-6627329,Apartment,cairo 6th of october hadaeq october el fardoos city al fardoos st,4400000.0,22917.0,192.0,3 rooms,2 bathroom,4.0,2000.0,1,Main Street,Broker,,,https://aqarmap.com.eg/en/listing/6627329-for-sale-cairo-6th-of-october-hadaeq-october-el-fardoos-city-al-fardoos-st/,0,0
EG-6636265,Villa,cairo 6th of october hadaeq october kmbwnd fy hdyq ktwbr evergreen,20900000.0,46444.0,450.0,4 rooms,5 bathroom,,2020.0,1,Main Street,Broker,,,https://aqarmap.com.eg/en/listing/6636265-for-sale-cairo-6th-of-october-hadaeq-october-kmbwnd-fy-hdyq-ktwbr-evergreen/,0,0
EG-6583545,Villa,cairo new cairo compounds sarai croons,13800000.0,76243.0,181.0,3 rooms,3 bathroom,,2025.0,1,Garden,Broker,Garden,,https://aqarmap.com.eg/en/listing/6583545-for-sale-cairo-new-cairo-compounds-sarai-croons/,1,1
EG-6827207,Apartment,cairo nasr city mohamed hassanein heikal,8000000.0,32000.0,250.0,3 rooms,2 bathroom,5.0,1991.0,1,Main Street,Broker,,,https://aqarmap.com.eg/en/listing/6827207-for-sale-cairo-nasr-city-mohamed-hassanein-heikal/,0,0
EG-6835584,Apartment,cairo el sheikh zayed city el hay elthaleth,1500000.0,21429.0,70.0,2 rooms,1 bathroom,4.0,2010.0,1,Other,Broker,,,https://aqarmap.com.eg/en/listing/6835584-for-sale-cairo-el-sheikh-zayed-city-el-hay-elthaleth/,0,0
EG-6519963,Apartment,cairo new administrative capital r8 tj msr,9000000.0,46154.0,195.0,3 rooms,3 bathroom,3.0,2025.0,1,Garden,Broker,Garden,,https://aqarmap.com.eg/en/listing/6519963-for-sale-cairo-new-administrative-capital-r8-tj-msr/,1,1
EG-6786459,Duplex,pyramids heights,21684000.0,143603.0,245.0,2,1,,,1,Main Street,,"Elevator, Security, Swimming Pool, Garden",,https://aqarmap.com.eg/en/listing/6786459-projects-pyramids-heights/,4,1
EG-6763605,Apartment,cairo new cairo el lotus lotus north lmntq lthlth llwts lshmly,5000000.0,28902.0,173.0,3 rooms,3 bathroom,2.0,2026.0,1,Other,Broker,,,https://aqarmap.com.eg/en/listing/6763605-for-sale-cairo-new-cairo-el-lotus-lotus-north-lmntq-lthlth-llwts-lshmly/,0,0
EG-6761987,Apartment,cairo nasr city 9th zone ahmed el zomor st,8000000.0,32000.0,250.0,3 rooms,3 bathroom,7.0,2010.0,1,Main Street,Broker,"Security, Balcony",,https://aqarmap.com.eg/en/listing/6761987-for-sale-cairo-nasr-city-9th-zone-ahmed-el-zomor-st/,2,0
EG-6790893,Villa,cairo new cairo el narges el narges 4 wasef ghaly basha st,90000000.0,180000.0,500.0,10 rooms,8 bathroom,,2021.0,1,Garden,Broker,"Swimming Pool, Garden, Balcony",,https://aqarmap.com.eg/en/listing/6790893-for-sale-cairo-new-cairo-el-narges-el-narges-4-wasef-ghaly-basha-st/,3,0
EG-6799442,Chalet,north coast resorts seashore resort hyde park,11640000.0,115248.0,101.0,2 rooms,2 bathroom,0.0,2027.0,1,Other,Broker,,,https://aqarmap.com.eg/en/listing/6799442-for-sale-north-coast-resorts-seashore-resort-hyde-park/,0,1
EG-6588445,Apartment,cairo new cairo compounds mwntn fyw y syty club park mountain view icity,17300000.0,73617.0,235.0,4 rooms,3 bathroom,2.0,2022.0,1,Garden,Broker,Garden,,https://aqarmap.com.eg/en/listing/6588445-for-sale-cairo-new-cairo-compounds-mwntn-fyw-y-syty-club-park-mountain-view-icity/,1,0
EG-6805739,Apartment,cairo new cairo bait el watan south suez road el hay el takmely,3500000.0,22581.0,155.0,3 rooms,3 bathroom,3.0,2025.0,1,Garden,Broker,"Water Meter, Natural Gas, Security, Garden, Balcony",,https://aqarmap.com.eg/en/listing/6805739-for-sale-cairo-new-cairo-bait-el-watan-south-suez-road-el-hay-el-takmely/,5,0
EG-6663169,Apartment,cairo new cairo madinaty eleventh zone buildings group 112,6500000.0,48872.0,133.0,3 rooms,2 bathroom,1.0,2020.0,1,Garden,Broker,Garden,,https://aqarmap.com.eg/en/listing/6663169-for-sale-cairo-new-cairo-madinaty-eleventh-zone-buildings-group-112/,1,0
EG-6622379,Apartment,cairo new cairo compounds tag city club side taj city,11890930.0,63588.0,187.0,3 rooms,3 bathroom,1.0,2021.0,1,Garden,Broker,Garden,,https://aqarmap.com.eg/en/listing/6622379-for-sale-cairo-new-cairo-compounds-tag-city-club-side-taj-city/,1,0
EG-6702545,Apartment,cairo nasr city tareq el nasr,6000000.0,25641.0,234.0,3 rooms,2 bathroom,5.0,2026.0,1,Main Street,Broker,,,https://aqarmap.com.eg/en/listing/6702545-for-sale-cairo-nasr-city-tareq-el-nasr/,0,0
EG-6685629,Apartment,cairo new cairo madinaty first zone buildings 17th st.,9300000.0,44076.0,211.0,3 rooms,3 bathroom,5.0,2010.0,1,Garden,Broker,"Elevator, Water Meter, Security, Garden, Balcony",,https://aqarmap.com.eg/en/listing/6685629-for-sale-cairo-new-cairo-madinaty-first-zone-buildings-17th-st./,5,0
EG-6563587,Duplex,cairo new cairo el lotus lotus north lmntq lthny llwts lshmly,7500000.0,29297.0,256.0,3 rooms,2 bathroom,1.0,2025.0,1,Garden,Broker,Garden,,https://aqarmap.com.eg/en/listing/6563587-for-sale-cairo-new-cairo-el-lotus-lotus-north-lmntq-lthny-llwts-lshmly/,1,0
EG-6704339,Duplex,cairo new cairo el yassamin el yasmeen 6,10000000.0,27778.0,360.0,5 rooms,3 bathroom,1.0,2025.0,1,Main Street,Broker,Garden,,https://aqarmap.com.eg/en/listing/6704339-for-sale-cairo-new-cairo-el-yassamin-el-yasmeen-6/,1,0
EG-6530127,Villa,cairo new cairo madinaty lmntq lwl fylt talaat mostafa rd,28000000.0,88328.0,317.0,3 rooms,3 bathroom,,2019.0,1,Garden,Broker,Garden,,https://aqarmap.com.eg/en/listing/6530127-for-sale-cairo-new-cairo-madinaty-lmntq-lwl-fylt-talaat-mostafa-rd/,1,0
EG-6617633,Villa,cairo new cairo compounds tag city origami gardens taj city compound,9751000.0,62910.0,155.0,3 rooms,3 bathroom,,2028.0,1,Golf Course,Broker,Garden,,https://aqarmap.com.eg/en/listing/6617633-for-sale-cairo-new-cairo-compounds-tag-city-origami-gardens-taj-city-compound/,1,1
EG-6608933,Apartment,cairo 6th of october compounds dream land bahgat buildings,4700000.0,39167.0,120.0,2 rooms,1 bathroom,4.0,2022.0,1,Main Street,Broker,,,https://aqarmap.com.eg/en/listing/6608933-for-sale-cairo-6th-of-october-compounds-dream-land-bahgat-buildings/,0,0
EG-6678734,Apartment,cairo new cairo compounds dorat el kahera,4500000.0,30000.0,150.0,3 rooms,2 bathroom,0.0,2026.0,1,Side Street,Broker,Garden,,https://aqarmap.com.eg/en/listing/6678734-for-sale-cairo-new-cairo-compounds-dorat-el-kahera/,1,0
EG-6538735,Apartment,cairo new cairo el kattameya compounds in kattameya crystal plaza,3200000.0,27586.0,116.0,2 rooms,2 bathroom,7.0,2020.0,1,Main Street,Broker,,,https://aqarmap.com.eg/en/listing/6538735-for-sale-cairo-new-cairo-el-kattameya-compounds-in-kattameya-crystal-plaza/,0,0
EG-6786467,Duplex,pyramids heights,24338000.0,150235.0,245.0,2,1,,,1,Main Street,,"Elevator, Security, Swimming Pool, Garden",,https://aqarmap.com.eg/en/listing/6786467-projects-pyramids-heights/,4,1
EG-6585331,Chalet,damietta mdyn dmyt ljdyd mntq lshlyht lmrhl 2,2860000.0,52000.0,55.0,1 rooms,1 bathroom,1.0,2025.0,1,Main Street,Broker,,,https://aqarmap.com.eg/en/listing/6585331-for-sale-damietta-mdyn-dmyt-ljdyd-mntq-lshlyht-lmrhl-2/,0,1
EG-6781996,Villa,cairo 6th of october compounds la veda el bustan compound la vista,35000000.0,36842.0,950.0,7 rooms,6 bathroom,,2018.0,1,Main Street,Broker,,,https://aqarmap.com.eg/en/listing/6781996-for-sale-cairo-6th-of-october-compounds-la-veda-el-bustan-compound-la-vista/,0,0
EG-6515671,Apartment,cairo 6th of october hadaeq october kmbwnd fy hdyq ktwbr address home compound arkan,3000000.0,22556.0,133.0,3 rooms,3 bathroom,2.0,2027.0,1,,Broker,,,https://aqarmap.com.eg/en/listing/6515671-for-sale-cairo-6th-of-october-hadaeq-october-kmbwnd-fy-hdyq-ktwbr-address-home-compound-arkan/,0,0
EG-6631181,Apartment,cairo el maadi compounds el baron city,4650000.0,28704.0,162.0,3 rooms,2 bathroom,5.0,2014.0,1,Side Street,Broker,,,https://aqarmap.com.eg/en/listing/6631181-for-sale-cairo-el-maadi-compounds-el-baron-city/,0,0
EG-6786538,Duplex,pyramids heights,32814000.0,133935.0,245.0,2,1,,,1,Main Street,,"Elevator, Security, Swimming Pool, Garden",,https://aqarmap.com.eg/en/listing/6786538-projects-pyramids-heights/,4,1
EG-6532942,Apartment,red sea el hadba sheraton st,2844450.0,49903.0,57.0,1 rooms,1 bathroom,1.0,2026.0,1,Main Street,Broker,,,https://aqarmap.com.eg/en/listing/6532942-for-sale-red-sea-el-hadba-sheraton-st/,0,1
EG-6625017,Duplex,cairo new cairo ganob el akadamiya south academy z,13000000.0,18571.0,700.0,4 rooms,4 bathroom,0.0,2025.0,1,Garden,Broker,Garden,,https://aqarmap.com.eg/en/listing/6625017-for-sale-cairo-new-cairo-ganob-el-akadamiya-south-academy-z/,1,0
EG-6702101,Apartment,alexandria mht lrml el sultan hussein,15500000.0,34676.0,447.0,4 rooms,4 bathroom,12.0,1996.0,1,Main Street,Broker,Balcony,,https://aqarmap.com.eg/en/listing/6702101-for-sale-alexandria-mht-lrml-el-sultan-hussein/,1,0
EG-6628148,Chalet,north coast syd bd lrhmn,7680000.0,80842.0,95.0,3 rooms,2 bathroom,4.0,2012.0,1,Main Street,Broker,,,https://aqarmap.com.eg/en/listing/6628148-for-sale-north-coast-syd-bd-lrhmn/,0,0
EG-6592980,Apartment,cairo new cairo compounds hyde park centre ville hyde park,6550000.0,83974.0,78.0,1 rooms,2 bathroom,6.0,2026.0,1,Garden,Broker,Garden,,https://aqarmap.com.eg/en/listing/6592980-for-sale-cairo-new-cairo-compounds-hyde-park-centre-ville-hyde-park/,1,1
EG-6776185,Roof,cairo new cairo el narges el narges omarat mohamed sabry abu alam st,3500000.0,17500.0,200.0,1 rooms,1 bathroom,5.0,2025.0,1,Garden,Broker,"Water Meter, Natural Gas, Security, Garden, Balcony",,https://aqarmap.com.eg/en/listing/6776185-for-sale-cairo-new-cairo-el-narges-el-narges-omarat-mohamed-sabry-abu-alam-st/,5,0
EG-6566516,Apartment,cairo 6th of october hadaeq october kmbwnd fy hdyq ktwbr badya compound palm hills,7500000.0,38265.0,196.0,3 rooms,3 bathroom,3.0,2025.0,1,Plaza,Broker,,,https://aqarmap.com.eg/en/listing/6566516-for-sale-cairo-6th-of-october-hadaeq-october-kmbwnd-fy-hdyq-ktwbr-badya-compound-palm-hills/,0,0
EG-6622670,Apartment,cairo el mohandesen shareaa el sudan,1850000.0,17619.0,105.0,2 rooms,1 bathroom,4.0,2024.0,1,Main Street,Broker,,,https://aqarmap.com.eg/en/listing/6622670-for-sale-cairo-el-mohandesen-shareaa-el-sudan/,0,1
EG-6622060,Apartment,cairo 6th of october hadaeq october kmbwnd fy hdyq ktwbr djlh blmz m mr lmrshdy,1550000.0,19375.0,80.0,2 rooms,1 bathroom,4.0,2024.0,1,Side Street,Broker,,,https://aqarmap.com.eg/en/listing/6622060-for-sale-cairo-6th-of-october-hadaeq-october-kmbwnd-fy-hdyq-ktwbr-djlh-blmz-m-mr-lmrshdy/,0,0
EG-6574788,Apartment,cairo 6th of october hadaeq october kmbwnd fy hdyq ktwbr badya compound palm hills,7500000.0,38265.0,196.0,3 bedrooms + maid finished Apartment for Sale in Badya Palm Hills new october,4 bathroom,2.0,2025.0,1,Plaza,Broker,,,https://aqarmap.com.eg/en/listing/6574788-for-sale-cairo-6th-of-october-hadaeq-october-kmbwnd-fy-hdyq-ktwbr-badya-compound-palm-hills/,0,0
EG-6518936,Duplex,red sea hurghada resorts platinum resort,5577000.0,71500.0,78.0,1 rooms,1 bathroom,5.0,2026.0,1,Pool,Broker,,,https://aqarmap.com.eg/en/listing/6518936-for-sale-red-sea-hurghada-resorts-platinum-resort/,0,1
EG-6771343,Villa,cairo el sheikh zayed city lshykh zyd ljdyd wdy lnkhyl,11500000.0,27059.0,425.0,5 rooms,5 bathroom,,2019.0,1,Main Street,Broker,,,https://aqarmap.com.eg/en/listing/6771343-for-sale-cairo-el-sheikh-zayed-city-lshykh-zyd-ljdyd-wdy-lnkhyl/,0,0
EG-6412931,Roof,avalon new capital,16425560.0,161035.0,102.0,,"The mall provides a security and guarding system at the highest level throughout the working hours and 24 hours a day Each building of the mall has 3 elevators for easy transportation between floors Each floor of the mall includes a storage room to store important papers and documents, and non-working people are prohibited from entering it All floors are equipped with luxurious bathrooms for men and women, as well as bathrooms for people with special needs There is a fully equipped reception for VIPs There is an equipped hall for holding lectures, training, and meetings for employees, office workers, and companies located in the mall The mall includes a large hall overlooking a green area and a spacious park, and it has been allocated to employees and workers in offices and companies in the mall There is a clear interest in the external area of the mall, which is a green area of 515 square meters The mall has a large rooftop at the top of the building that houses some of the various recreational services that serve office and corporate workers Avalon Mall provides central air conditioning. An intelligent system for emergency and fire situations There is also a very special electrical and lighting system The mall includes some entertainment services to provide an ideal work environment for everyone, such as a gym, a games area, and another dedicated to reading, in addition to restaurants, cafes, and an area for recreation",5.0,,1,Main Street,,"Elevator, Security",,https://aqarmap.com.eg/en/listing/6412931-projects-avalon-new-capital/,2,1
EG-6803970,Duplex,park_point_mall,7931421.0,118379.0,35.0,,"The mall combines basic and recreational services necessary for tenants, owners, and customers, including: 24-hour guard and security personnel to maintain the safety of visitors, in addition to the presence of high-quality surveillance cameras throughout the mall Meeting and conference rooms with the latest equipment and comfortable chairs that can accommodate a large number of people, and luxurious halls to receive VIPs The clubhouse features a luxury, spa, jacuzzi, and sky gym for men and women with the latest sports equipment. Shops with the most famous international brands, and hypermarkets to provide purchasing needs A group of international restaurants and cafes that serve the most delicious foods and cuisines Kids area has games for different ages Automated teller machines of various banks to facilitate financial transactions. Modern technology displays guide visitors to their destination Wide corridors, parking areas, and luxurious bathrooms for each floor. Swimming pool for hotel units Cinemas showing the latest movies Periodic cleaning and maintenance services Advanced fire extinguishing systems",13.0,,1,Main Street,,"Elevator, Security, Swimming Pool, Parking",,https://aqarmap.com.eg/en/listing/6803970-projects-park_point_mall/,4,1
EG-6803946,Duplex,park_point_mall,5682600.0,118388.0,35.0,,"The mall combines basic and recreational services necessary for tenants, owners, and customers, including: 24-hour guard and security personnel to maintain the safety of visitors, in addition to the presence of high-quality surveillance cameras throughout the mall Meeting and conference rooms with the latest equipment and comfortable chairs that can accommodate a large number of people, and luxurious halls to receive VIPs The clubhouse features a luxury, spa, jacuzzi, and sky gym for men and women with the latest sports equipment. Shops with the most famous international brands, and hypermarkets to provide purchasing needs A group of international restaurants and cafes that serve the most delicious foods and cuisines Kids area has games for different ages Automated teller machines of various banks to facilitate financial transactions. Modern technology displays guide visitors to their destination Wide corridors, parking areas, and luxurious bathrooms for each floor. Swimming pool for hotel units Cinemas showing the latest movies Periodic cleaning and maintenance services Advanced fire extinguishing systems",13.0,,1,Main Street,,"Elevator, Security, Swimming Pool, Parking",,https://aqarmap.com.eg/en/listing/6803946-projects-park_point_mall/,4,1
EG-6593669,Villa,cairo el sheikh zayed city compounds kmbwnd fyldj wyst dr llttwyr,10065000.0,60269.0,167.0,3 rooms,2 bathroom,2.0,2025.0,1,Garden,Broker,Garden,,https://aqarmap.com.eg/en/listing/6593669-for-sale-cairo-el-sheikh-zayed-city-compounds-kmbwnd-fyldj-wyst-dr-llttwyr/,1,0
